GeneID	Length
LOC117828873	3464
LOC117828874	1364
LOC117828877	2933
LOC117828881	3149
LOC117828886	937
LOC117828888	5915
LOC117828893	428
LOC117828894	3977
LOC117828898	3544
LOC117828900	4248
LOC117828903	3365
LOC117828905	1263
LOC117828909	961
LOC117828911	306
LOC117828918	2263
LOC117828920	2851
LOC117828921	625
LOC117828931	7563
LOC117828933	1048
LOC117828934	8880
LOC117828937	546
LOC117828938	2580
LOC117828939	4585
LOC117828943	3109
LOC117828944	2323
LOC117828945	4434
LOC117828946	1573
LOC117828947	395
LOC117828953	1530
LOC117828955	1869
LOC117828959	1774
LOC117828964	1395
LOC117828974	1261
LOC117828975	430
LOC117828978	771
LOC117828993	2756
LOC117828999	1234
LOC117829012	8357
LOC117829014	1562
LOC117829015	1021
LOC117829028	583
LOC117829032	1772
LOC117829033	507
LOC117829035	988
LOC117829036	1624
LOC117829039	1552
LOC117829040	3995
LOC117829041	872
LOC117829043	3381
LOC117829044	3424
LOC117829046	4015
LOC117829047	1544
LOC117829048	221
LOC117829049	1938
LOC117829050	6642
LOC117829052	2892
LOC117829053	565
LOC117829054	3188
LOC117829060	697
LOC117829062	5881
LOC117829064	1563
LOC117829066	1965
LOC117829068	8502
LOC117829069	2169
LOC117829070	1019
LOC117829071	1088
LOC117829075	566
LOC117829078	1006
LOC117829079	858
LOC117829080	6863
LOC117829081	511
LOC117829082	1611
LOC117829083	2477
LOC117829088	610
LOC117829089	1098
LOC117829092	1510
LOC117829093	1358
LOC117829094	1116
LOC117829095	645
LOC117829099	908
LOC117829100	2195
LOC117829102	2199
LOC117829109	9892
LOC117829110	424
LOC117829112	1789
LOC117829116	1206
LOC117829122	1117
LOC117829124	2150
LOC117829127	1122
LOC117829128	1043
LOC117829129	1359
LOC117829131	1795
LOC117829133	1572
LOC117829134	600
LOC117829135	990
LOC117829139	1751
LOC117829141	2503
LOC117829142	1143
LOC117829143	954
LOC117829145	854
LOC117829150	5066
LOC117829154	1182
LOC117829157	2143
LOC117829159	2749
LOC117829161	569
LOC117829166	1901
LOC117829167	1108
LOC117829169	1116
LOC117829170	573
LOC117829171	1330
LOC117829176	675
LOC117829177	1234
LOC117829182	1388
LOC117829183	1290
LOC117829188	1485
LOC117829190	900
LOC117829194	610
LOC117829196	454
LOC117829197	956
LOC117829198	7745
LOC117829200	1057
LOC117829201	609
LOC117829202	5628
LOC117829203	660
LOC117829204	256
LOC117829205	1573
LOC117829207	2837
LOC117829213	1717
LOC117829219	1074
LOC117829221	7551
LOC117829223	1489
LOC117829226	642
LOC117829228	564
LOC117829229	1153
LOC117829231	486
LOC117829232	656
LOC117829233	1041
LOC117829239	792
LOC117829244	4793
LOC117829246	2244
LOC117829247	525
LOC117829250	4615
LOC117829253	1354
LOC117829257	1399
LOC117829259	2411
LOC117829260	1880
LOC117829262	3093
LOC117829263	728
LOC117829264	4256
LOC117829265	4971
LOC117829266	360
LOC117829268	2443
LOC117829270	1468
LOC117829272	2658
LOC117829274	2324
LOC117829276	588
LOC117829277	727
LOC117829280	871
LOC117829284	3395
LOC117829285	802
LOC117829287	307
LOC117829288	2489
LOC117829291	180
LOC117829293	509
LOC117829294	472
LOC117829295	354
LOC117829296	445
LOC117829297	3697
LOC117829301	2973
LOC117829304	495
LOC117829305	3321
LOC117829306	2488
LOC117829309	3717
LOC117829310	756
LOC117829313	1056
LOC117829314	990
LOC117829315	1080
LOC117829317	1475
LOC117829318	1787
LOC117829319	1740
LOC117829320	1911
LOC117829322	945
LOC117829323	1486
LOC117829325	9879
LOC117829327	859
LOC117829328	884
LOC117829329	3943
LOC117829330	5129
LOC117829331	940
LOC117829333	2571
LOC117829334	1266
LOC117829336	2298
LOC117829337	8068
LOC117829339	1167
LOC117829340	1487
LOC117829341	1453
LOC117829342	825
LOC117829343	362
LOC117829344	6300
LOC117829347	1119
LOC117829349	1503
LOC117829350	1552
LOC117829351	1950
LOC117829352	9697
LOC117829353	1866
LOC117829355	641
LOC117829356	2840
LOC117829357	1461
LOC117829358	1085
LOC117829359	4890
LOC117829364	347
LOC117829366	591
LOC117829367	4577
LOC117829369	4013
LOC117829372	425
LOC117829378	1797
LOC117829381	1968
LOC117829383	402
LOC117829389	1853
LOC117829391	4087
LOC117829392	2074
LOC117829394	5686
LOC117829397	1270
LOC117829404	3131
LOC117829411	1230
LOC117829413	5560
LOC117829414	314
LOC117829416	2050
LOC117829420	411
LOC117829421	1573
LOC117829423	93
LOC117829424	92
LOC117829425	136
LOC117829426	68
LOC117829428	92
LOC117829429	90
LOC117829446	5500
LOC117829482	575
LOC117829550	5215
LOC117829552	1132
LOC117829553	1385
LOC117829555	2189
LOC117829556	1590
LOC117829558	697
LOC117829562	368
LOC117829563	2850
LOC117829566	383
LOC117829568	8982
LOC117829569	696
LOC117829570	247
LOC117829572	6416
LOC117829573	445
LOC117829575	4302
LOC117829576	3795
LOC117829577	5787
LOC117829578	2394
LOC117829579	1143
LOC117829580	7337
LOC117829582	7687
LOC117829583	1075
LOC117829584	646
LOC117829585	5191
LOC117829586	551
LOC117829587	6024
LOC117829591	747
LOC117829592	1321
LOC117829594	1981
LOC117829595	3264
LOC117829597	923
LOC117829598	4329
LOC117829600	1724
LOC117829602	6824
LOC117829604	532
LOC117829605	2873
LOC117829607	3524
LOC117829608	5794
LOC117829610	2933
LOC117829611	485
LOC117829613	7666
LOC117829614	5088
LOC117829615	1186
LOC117829617	188
LOC117829620	5411
LOC117829622	1820
LOC117829623	3724
LOC117829624	2798
LOC117829625	236
LOC117829629	1445
LOC117829631	4849
LOC117829637	6060
LOC117829639	1657
LOC117829640	1776
LOC117829642	1693
LOC117829644	2500
LOC117829645	3343
LOC117829646	916
LOC117829647	2934
LOC117829648	1218
LOC117829650	993
LOC117829652	3845
LOC117829653	1666
LOC117829654	1457
LOC117829655	1594
LOC117829656	1328
LOC117829657	1086
LOC117829658	602
LOC117829663	1513
LOC117829666	1676
LOC117829667	2841
LOC117829670	4976
LOC117829672	5070
LOC117829674	1954
LOC117829676	1409
LOC117829678	1132
LOC117829680	1426
LOC117829681	1644
LOC117829685	1106
LOC117829688	1094
LOC117829692	2030
LOC117829693	2326
LOC117829694	499
LOC117829695	1745
LOC117829698	3306
LOC117829700	2894
LOC117829703	5727
LOC117829704	240
LOC117829705	817
LOC117829706	3246
LOC117829708	3588
LOC117829709	3669
LOC117829714	368
LOC117829715	515
LOC117829717	2263
LOC117829718	2102
LOC117829719	354
LOC117829723	2739
LOC117829727	1991
LOC117829728	2123
LOC117829732	7743
LOC117829741	1479
LOC117829743	1400
LOC117829746	674
LOC117829750	2662
LOC117829752	2306
LOC117829753	2974
LOC117829754	2519
LOC117829762	665
LOC117829763	1479
LOC117829764	242
LOC117829765	1510
LOC117829771	2884
LOC117829774	1104
LOC117829776	613
LOC117829779	4163
LOC117829782	1288
LOC117829783	3134
LOC117829784	3576
LOC117829785	3339
LOC117829786	1702
LOC117829789	869
LOC117829790	778
LOC117829791	410
LOC117829798	6486
LOC117829800	2717
LOC117829801	4245
LOC117829803	584
LOC117829805	4161
LOC117829812	4451
LOC117829813	4038
LOC117829815	647
LOC117829816	11707
LOC117829817	3832
LOC117829819	5835
LOC117829820	3527
LOC117829822	5243
LOC117829823	2918
LOC117829824	2725
LOC117829825	2051
LOC117829826	1617
LOC117829829	1868
LOC117829830	1369
LOC117829831	1722
LOC117829832	1424
LOC117829833	922
LOC117829835	1121
LOC117829836	706
LOC117829839	947
LOC117829840	216
LOC117829841	1491
LOC117829844	1344
LOC117829850	1543
LOC117829852	4221
LOC117829853	4150
LOC117829856	317
LOC117829859	4924
LOC117829867	1311
LOC117829868	1585
LOC117829869	3265
LOC117829870	3632
LOC117829873	1117
LOC117829876	8708
LOC117829877	651
LOC117829881	4829
LOC117829883	3645
LOC117829886	3999
LOC117829893	5265
LOC117829895	2223
LOC117829898	730
LOC117829899	736
LOC117829904	2063
LOC117829908	6610
LOC117829910	1233
LOC117829911	4171
LOC117829912	2963
LOC117829925	1583
LOC117829928	1480
LOC117829929	11537
LOC117829932	579
LOC117829933	1349
LOC117829935	344
LOC117829936	2372
LOC117829940	3554
LOC117829942	6841
LOC117829944	4788
LOC117829954	3301
LOC117829957	5273
LOC117829958	1897
LOC117829959	5323
LOC117829960	1619
LOC117829962	1296
LOC117829963	874
LOC117829967	502
LOC117829968	2098
LOC117829969	2011
LOC117829970	2524
LOC117829972	1885
LOC117829973	2309
LOC117829976	1887
LOC117829977	1702
LOC117829980	2928
LOC117829982	5343
LOC117829984	7310
LOC117829987	4376
LOC117829990	2564
LOC117829992	1859
LOC117829993	2957
LOC117830001	2136
LOC117830003	2671
LOC117830004	1898
LOC117830005	1914
LOC117830006	1912
LOC117830007	1896
LOC117830009	2356
LOC117830011	3951
LOC117830012	3043
LOC117830014	2060
LOC117830016	1724
LOC117830018	3118
LOC117830021	1443
LOC117830022	3781
LOC117830023	3003
LOC117830024	3191
LOC117830031	1355
LOC117830032	2161
LOC117830036	963
LOC117830037	1694
LOC117830040	1087
LOC117830042	1398
LOC117830043	1524
LOC117830046	509
LOC117830047	352
LOC117830052	2246
LOC117830053	1997
LOC117830055	4549
LOC117830058	4227
LOC117830059	5404
LOC117830060	8204
LOC117830061	1270
LOC117830062	1560
LOC117830075	1839
LOC117830077	661
LOC117830078	3931
LOC117830081	1593
LOC117830082	1093
LOC117830084	4544
LOC117830088	7114
LOC117830093	4823
LOC117830096	692
LOC117830101	750
LOC117830106	314
LOC117830110	657
LOC117830113	1120
LOC117830114	1365
LOC117830116	724
LOC117830117	8693
LOC117830119	929
LOC117830121	3622
LOC117830123	2583
LOC117830127	624
LOC117830129	2157
LOC117830131	175
LOC117830132	1840
LOC117830140	3616
LOC117830145	496
LOC117830155	4517
LOC117830161	1417
LOC117830162	1793
LOC117830164	1795
LOC117830167	1536
LOC117830172	797
LOC117830175	1544
LOC117830176	6949
LOC117830178	1783
LOC117830180	8006
LOC117830181	2618
LOC117830184	779
LOC117830186	2065
LOC117830187	1746
LOC117830188	2548
LOC117830189	1687
LOC117830195	2556
LOC117830197	695
LOC117830199	1331
LOC117830200	2377
LOC117830201	1856
LOC117830202	2238
LOC117830207	6826
LOC117830208	4758
LOC117830209	2757
LOC117830211	6576
LOC117830212	659
LOC117830213	4808
LOC117830216	3705
LOC117830218	1970
LOC117830219	719
LOC117830221	2914
LOC117830222	1079
LOC117830223	802
LOC117830224	2833
LOC117830228	1080
LOC117830230	3230
LOC117830232	779
LOC117830235	3807
LOC117830237	2038
LOC117830238	2775
LOC117830239	1790
LOC117830241	2122
LOC117830242	878
LOC117830243	642
LOC117830247	1442
LOC117830248	1186
LOC117830249	2254
LOC117830251	2480
LOC117830256	5514
LOC117830257	2593
LOC117830258	2213
LOC117830259	2495
LOC117830263	1388
LOC117830265	2504
LOC117830277	2127
LOC117830280	2713
LOC117830283	1735
LOC117830286	2104
LOC117830289	1629
LOC117830290	2291
LOC117830291	1733
LOC117830295	9927
LOC117830297	1043
LOC117830298	1121
LOC117830299	654
LOC117830300	1294
LOC117830305	4084
LOC117830306	5452
LOC117830307	1807
LOC117830311	1664
LOC117830314	1777
LOC117830316	1973
LOC117830317	200
LOC117830321	2168
LOC117830322	2621
LOC117830323	2885
LOC117830327	1712
LOC117830332	3420
LOC117830334	713
LOC117830337	913
LOC117830341	4720
LOC117830342	7330
LOC117830346	763
LOC117830347	781
LOC117830349	1513
LOC117830351	172
LOC117830352	2533
LOC117830354	7221
LOC117830358	1952
LOC117830360	1379
LOC117830361	1070
LOC117830363	2207
LOC117830367	2090
LOC117830369	774
LOC117830371	2555
LOC117830372	1829
LOC117830373	1425
LOC117830375	511
LOC117830376	1008
LOC117830379	811
LOC117830381	1046
LOC117830382	1542
LOC117830390	9702
LOC117830391	686
LOC117830393	3146
LOC117830394	3411
LOC117830395	2091
LOC117830396	2017
LOC117830400	1539
LOC117830401	1286
LOC117830402	278
LOC117830403	1375
LOC117830405	2181
LOC117830406	4244
LOC117830407	2419
LOC117830409	887
LOC117830410	212
LOC117830411	1260
LOC117830413	1086
LOC117830414	3786
LOC117830416	2827
LOC117830418	1210
LOC117830419	2838
LOC117830422	495
LOC117830426	1383
LOC117830427	864
LOC117830429	3783
LOC117830430	1352
LOC117830431	506
LOC117830432	270
LOC117830433	6624
LOC117830435	2594
LOC117830438	8350
LOC117830442	2432
LOC117830445	379
LOC117830447	3215
LOC117830448	816
LOC117830449	758
LOC117830452	1938
LOC117830453	252
LOC117830456	1631
LOC117830458	1379
LOC117830459	897
LOC117830460	597
LOC117830461	888
LOC117830462	4333
LOC117830463	2508
LOC117830464	893
LOC117830465	612
LOC117830466	2150
LOC117830467	1135
LOC117830470	3284
LOC117830471	978
LOC117830472	1020
LOC117830473	3437
LOC117830474	1047
LOC117830475	1658
LOC117830476	1462
LOC117830477	2803
LOC117830478	1647
LOC117830479	2090
LOC117830482	422
LOC117830483	3946
LOC117830484	658
LOC117830485	376
LOC117830486	2774
LOC117830489	1038
LOC117830490	826
LOC117830493	831
LOC117830495	1081
LOC117830497	6740
LOC117830499	497
LOC117830500	404
LOC117830504	1128
LOC117830505	1228
LOC117830506	3913
LOC117830507	1446
LOC117830508	4952
LOC117830510	1090
LOC117830512	8295
LOC117830514	536
LOC117830516	2327
LOC117830517	1757
LOC117830518	3320
LOC117830519	489
LOC117830520	1275
LOC117830521	1508
LOC117830522	1493
LOC117830523	2016
LOC117830524	2076
LOC117830525	1779
LOC117830527	237
LOC117830528	716
LOC117830529	2690
LOC117830530	2620
LOC117830531	612
LOC117830533	1509
LOC117830534	4344
LOC117830535	1142
LOC117830536	6172
LOC117830539	1332
LOC117830542	6501
LOC117830544	1654
LOC117830545	1680
LOC117830551	3881
LOC117830552	3304
LOC117830555	1637
LOC117830556	2498
LOC117830559	3030
LOC117830560	916
LOC117830568	2087
LOC117830576	2222
LOC117830581	2441
LOC117830582	724
LOC117830583	3311
LOC117830584	817
LOC117830586	412
LOC117830588	298
LOC117830589	4112
LOC117830591	1886
LOC117830598	2766
LOC117830605	330
LOC117830607	2157
LOC117830611	4968
LOC117830612	3264
LOC117830617	560
LOC117830618	460
LOC117830621	114
LOC117830622	114
LOC117830623	115
LOC117830624	132
LOC117830650	3790
LOC117830655	1673
LOC117830656	4594
LOC117830657	885
LOC117830658	411
LOC117830659	2908
LOC117830660	9484
LOC117830661	6080
LOC117830663	2387
LOC117830666	3420
LOC117830667	1967
LOC117830676	405
LOC117830678	674
LOC117830686	483
LOC117830695	381
LOC117830696	2387
LOC117830697	1341
LOC117830698	4747
LOC117830699	2289
LOC117830700	3395
LOC117830701	3196
LOC117830702	2167
LOC117830704	1094
LOC117830706	4152
LOC117830707	3572
LOC117830712	2408
LOC117830717	1494
LOC117830718	492
LOC117830719	4905
LOC117830720	220
LOC117830721	2959
LOC117830722	1902
LOC117830729	4071
LOC117830732	5176
LOC117830736	2963
LOC117830738	632
LOC117830740	5524
LOC117830741	3789
LOC117830742	728
LOC117830744	1540
LOC117830745	3578
LOC117830749	1563
LOC117830750	1696
LOC117830751	2416
LOC117830754	242
LOC117830756	6920
LOC117830757	1714
LOC117830760	6903
LOC117830761	6265
LOC117830763	479
LOC117830764	2561
LOC117830767	1519
LOC117830768	1082
LOC117830769	2320
LOC117830773	738
LOC117830775	7605
LOC117830777	1950
LOC117830780	2949
LOC117830782	3160
LOC117830783	415
LOC117830784	432
LOC117830786	3662
LOC117830787	1716
LOC117830789	2383
LOC117830791	760
LOC117830799	1739
LOC117830801	2958
LOC117830802	581
LOC117830803	657
LOC117830804	2190
LOC117830805	2405
LOC117830808	8072
LOC117830813	474
LOC117830820	1125
LOC117830823	5701
LOC117830827	1450
LOC117830835	606
LOC117830838	4617
LOC117830842	1626
LOC117830844	3180
LOC117830846	2675
LOC117830847	4903
LOC117830850	2044
LOC117830862	2403
LOC117830863	1019
LOC117830864	799
LOC117830865	6826
LOC117830869	3805
LOC117830870	7565
LOC117830876	6483
LOC117830879	4347
LOC117830882	1299
LOC117830883	3185
LOC117830885	1780
LOC117830886	4565
LOC117830889	5466
LOC117830892	4168
LOC117830894	3040
LOC117830896	932
LOC117830897	2727
LOC117830898	1568
LOC117830911	1626
LOC117830913	580
LOC117830915	2670
LOC117830920	1096
LOC117830921	559
LOC117830923	4276
LOC117830924	3681
LOC117830927	1162
LOC117830931	4695
LOC117830933	860
LOC117830934	1658
LOC117830936	1944
LOC117830938	1931
LOC117830943	213
LOC117830946	5815
LOC117830952	452
LOC117830955	428
LOC117830956	5056
LOC117830965	1436
LOC117830966	1097
LOC117830968	4572
LOC117830971	1969
LOC117830972	1956
LOC117830977	4637
LOC117830978	280
LOC117830979	2645
LOC117830980	1197
LOC117830987	3007
LOC117830994	1151
LOC117830997	1647
LOC117830998	936
LOC117830999	5312
LOC117831000	3240
LOC117831001	3058
LOC117831002	4388
LOC117831007	6481
LOC117831013	5013
LOC117831014	2481
LOC117831018	4521
LOC117831029	821
LOC117831030	618
LOC117831033	5273
LOC117831040	1995
LOC117831041	2524
LOC117831047	2551
LOC117831057	1199
LOC117831060	861
LOC117831061	862
LOC117831062	6451
LOC117831063	3418
LOC117831064	314
LOC117831065	1636
LOC117831066	1143
LOC117831068	538
LOC117831070	10298
LOC117831071	3635
LOC117831073	2411
LOC117831076	2875
LOC117831078	1134
LOC117831079	1744
LOC117831082	342
LOC117831087	9160
LOC117831089	10198
LOC117831091	5026
LOC117831094	490
LOC117831100	11597
LOC117831101	4067
LOC117831103	1564
LOC117831105	8753
LOC117831106	1510
LOC117831108	2404
LOC117831113	4043
LOC117831114	3099
LOC117831117	8988
LOC117831118	1020
LOC117831122	8667
LOC117831125	1923
LOC117831126	1879
LOC117831129	1711
LOC117831131	1479
LOC117831132	269
LOC117831134	2022
LOC117831136	4365
LOC117831138	522
LOC117831139	791
LOC117831141	4607
LOC117831144	8045
LOC117831146	3131
LOC117831152	384
LOC117831156	642
LOC117831160	5832
LOC117831161	1129
LOC117831162	1150
LOC117831166	512
LOC117831169	2190
LOC117831170	3102
LOC117831171	3892
LOC117831174	1338
LOC117831175	929
LOC117831176	2066
LOC117831186	2583
LOC117831187	1304
LOC117831190	10377
LOC117831195	1961
LOC117831196	5451
LOC117831204	1900
LOC117831208	311
LOC117831217	1500
LOC117831218	1521
LOC117831219	1584
LOC117831222	1156
LOC117831223	994
LOC117831225	889
LOC117831228	3029
LOC117831231	1347
LOC117831233	1942
LOC117831234	2105
LOC117831240	537
LOC117831242	1509
LOC117831247	3654
LOC117831250	672
LOC117831254	1744
LOC117831255	2201
LOC117831259	1108
LOC117831264	1287
LOC117831268	3532
LOC117831269	2987
LOC117831270	2001
LOC117831276	503
LOC117831277	1685
LOC117831280	2323
LOC117831284	2676
LOC117831287	1584
LOC117831288	2271
LOC117831289	1016
LOC117831290	944
LOC117831292	343
LOC117831294	4686
LOC117831297	1839
LOC117831302	1362
LOC117831303	2094
LOC117831304	2505
LOC117831305	2611
LOC117831307	2298
LOC117831310	5960
LOC117831311	955
LOC117831315	1989
LOC117831316	1660
LOC117831318	610
LOC117831330	1432
LOC117831332	8681
LOC117831334	164
LOC117831337	14896
LOC117831340	1260
LOC117831342	1312
LOC117831343	795
LOC117831345	2077
LOC117831346	1010
LOC117831349	3032
LOC117831351	1138
LOC117831354	1868
LOC117831357	1154
LOC117831361	3210
LOC117831372	1240
LOC117831373	4534
LOC117831374	471
LOC117831375	202
LOC117831377	490
LOC117831380	1696
LOC117831382	8021
LOC117831386	553
LOC117831388	1323
LOC117831389	1605
LOC117831390	1079
LOC117831393	418
LOC117831396	516
LOC117831397	6146
LOC117831404	1516
LOC117831407	404
LOC117831411	6775
LOC117831412	4758
LOC117831416	1055
LOC117831417	651
LOC117831418	3055
LOC117831419	599
LOC117831422	718
LOC117831424	257
LOC117831431	285
LOC117831433	923
LOC117831435	6832
LOC117831438	1163
LOC117831439	2189
LOC117831442	1870
LOC117831444	486
LOC117831445	2975
LOC117831446	482
LOC117831447	6873
LOC117831452	1657
LOC117831453	2214
LOC117831454	4567
LOC117831455	3512
LOC117831456	1270
LOC117831459	954
LOC117831460	372
LOC117831462	633
LOC117831465	1005
LOC117831467	4217
LOC117831469	1018
LOC117831470	1860
LOC117831471	1972
LOC117831472	569
LOC117831473	1048
LOC117831474	1278
LOC117831475	3344
LOC117831480	3727
LOC117831482	1683
LOC117831484	5340
LOC117831487	1480
LOC117831489	299
LOC117831490	436
LOC117831492	846
LOC117831493	766
LOC117831495	1216
LOC117831497	891
LOC117831499	718
LOC117831503	1176
LOC117831506	7872
LOC117831508	3211
LOC117831511	704
LOC117831513	1977
LOC117831514	622
LOC117831517	1616
LOC117831518	6953
LOC117831525	1368
LOC117831526	3561
LOC117831527	571
LOC117831529	976
LOC117831530	710
LOC117831531	4879
LOC117831532	1854
LOC117831534	487
LOC117831537	425
LOC117831541	3240
LOC117831550	287
LOC117831552	9267
LOC117831553	779
LOC117831556	1204
LOC117831557	1181
LOC117831558	810
LOC117831560	964
LOC117831565	708
LOC117831566	973
LOC117831570	530
LOC117831571	212
LOC117831581	5311
LOC117831584	2080
LOC117831588	3661
LOC117831590	2685
LOC117831591	391
LOC117831595	631
LOC117831596	1888
LOC117831597	1547
